id,cost,movie,movie_genre,time,date,campaing
99,9.79,Mad Dogs & Englishmen,Documentary|Musical,10:33 AM,03/01/2019,FbAds-in
905,9.8,Twilight Zone: The Movie,Fantasy|Horror|Sci-Fi|Thriller,3:20 AM,04/24/2019,GAds
800,8.76,Richard Pryor Here and Now,Comedy|Documentary,8:26 AM,11/18/2019,FbAds-fb
882,4.84,Barbed Wire,Action|Comedy|Western,7:21 AM,04/28/2019,FbAds-fb
567,7.14,Adelheid,Drama,7:43 AM,02/14/2019,FbAds-in
258,3.14,Dating the Enemy,Comedy|Romance,10:51 AM,03/01/2019,GAds
977,12.98,Sex and Breakfast,Comedy|Drama|Romance,8:33 PM,05/11/2019,FbAds-fb
457,7.15,Love Finds Andy Hardy,Comedy|Romance,6:22 AM,10/28/2019,TwAds
315,6.15,Endangered Species,Mystery|Sci-Fi|Thriller,2:08 AM,05/05/2019,FbAds-in
806,5.45,I Was an Adventuress,Comedy|Crime,8:29 AM,03/26/2019,FbAds-in
680,13.14,Loft (Rofuto),Horror,1:51 AM,09/08/2019,FbAds-fb
196,1.54,"Lodger, The",Crime|Horror|Mystery|Thriller,10:10 AM,02/07/2019,TwAds
224,11.11,Born to Raise Hell,Action,6:41 PM,12/18/2019,GAds
433,3.09,Foxfire,Drama,5:32 AM,11/29/2019,TwAds
268,11.9,Stealth,Action|Adventure|Sci-Fi|Thriller,6:41 AM,01/23/2019,GAds
336,1.23,The Girl in a Swing,Drama|Romance,7:34 PM,04/19/2019,GAds
849,9.38,"Merchant of Venice, The",Comedy|Drama,6:55 PM,01/19/2019,TwAds
319,10.55,Louis Theroux: Law & Disorder,Documentary,10:04 AM,11/10/2019,GAds
870,14.86,Repo! The Genetic Opera,Fantasy|Horror|Musical,8:33 PM,01/20/2019,FbAds-in
194,12.96,The Pokrovsky Gates,Comedy|Drama|Musical|Romance,6:42 PM,01/30/2019,FbAds-fb
650,12.44,Quarantine 2: Terminal,Horror|Mystery|Sci-Fi,4:43 AM,04/16/2019,TwAds
769,1.27,Bitter Victory,Action|Drama|Romance|War,10:57 AM,12/19/2019,GAds
655,8.37,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)",Drama|Romance,12:08 PM,12/11/2019,FbAds-in
116,1.55,Blankman,Comedy,12:19 PM,11/03/2019,FbAds-in
761,14.7,Hawking,Documentary,2:26 AM,02/03/2019,FbAds-in
300,12.73,Ararat,Drama|War,6:18 PM,12/09/2019,GAds
596,4.78,I Knew It Was You: Rediscovering John Cazale,Documentary,4:54 AM,02/18/2019,TwAds
171,8.05,Garage Olimpo,Drama,7:15 PM,10/01/2019,FbAds-in
836,1.7,"Facing Windows (Finestra di fronte, La)",Drama|Romance,3:25 PM,10/07/2019,GAds
647,12.31,Glenn Killing på Berns,Comedy,12:34 PM,12/04/2019,FbAds-fb
406,3.11,"Most Hated Family in America, The",Documentary,9:04 PM,08/14/2019,GAds
833,14.66,Firecreek,Western,9:34 PM,06/01/2019,FbAds-fb
281,5.32,Joe and Max,Drama|War,12:33 PM,05/10/2019,TwAds
9,3.08,"Ferryman, The",Fantasy|Horror|Thriller,1:11 PM,04/27/2019,TwAds
843,10.75,Flamenco (de Carlos Saura),Musical,7:58 PM,08/31/2019,FbAds-fb
567,4.84,Hick,Drama|Romance,12:29 PM,01/06/2019,FbAds-fb
570,14.59,After Sex,Drama|Romance,3:49 PM,01/16/2019,FbAds-fb
202,1.34,Windstruck (Nae yeojachingureul sogae habnida),Comedy|Crime|Drama,7:03 PM,04/07/2019,Amazon
220,6.33,Mr. Thank You (Arigatô-san),Drama,5:08 PM,06/27/2019,GAds
373,6.82,American Vagabond,Documentary,7:37 PM,04/12/2019,Amazon
835,4.39,"Last Mogul, The",Documentary,4:15 PM,12/10/2019,TwAds
420,13.66,Wrong Turn 2: Dead End,Action|Horror|Thriller,2:43 AM,08/04/2019,FbAds-fb
452,8.99,Someone Like You,Comedy|Romance,4:12 AM,06/18/2019,TwAds
950,7.93,Samurai Fiction (SF: Episode One),Action|Adventure|Comedy,8:14 AM,06/11/2019,Amazon
417,3.57,"Fear, The",Horror,3:21 PM,12/17/2019,FbAds-fb
574,9.94,"Pornographer, The (Le pornographe)",Drama,9:37 AM,04/19/2019,FbAds-in
999,12.1,Amira & Sam,Comedy|Drama|Romance,1:02 AM,12/02/2019,Amazon
702,4.28,"Little Night Music, A",Comedy|Musical|Romance,11:23 AM,11/27/2019,FbAds-in
125,1.64,Antwone Fisher,Drama,4:05 PM,06/09/2019,TwAds
994,4.14,Stunt Rock,Action|Drama|Romance,3:13 AM,11/14/2019,GAds
975,3.41,Vampire Effect (The Twins Effect) (Chin gei bin),Action|Comedy|Fantasy|Horror,1:54 AM,01/05/2019,FbAds-in
219,8.25,Comet,Comedy|Drama|Romance|Sci-Fi,9:30 PM,11/22/2019,GAds
83,14.8,Sons and Lovers,Drama,4:43 PM,09/21/2019,TwAds
231,10.04,"Mambo Kings, The",Drama|Musical,3:40 AM,12/01/2019,GAds
601,7.69,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The",Documentary,7:20 PM,07/02/2019,Amazon
921,14.8,Love and Pigeons,Comedy|Romance,11:15 PM,02/20/2019,GAds
522,1.52,The Floating Castle,Comedy|Drama,1:24 PM,08/27/2019,FbAds-in
30,12.88,"Blue Lagoon, The",Adventure|Drama|Romance,5:26 AM,10/09/2019,TwAds
838,4.74,"Free Soul, A",Drama,2:04 PM,02/22/2019,FbAds-in
999,2.49,Night of the Living Dorks,Comedy|Horror,12:36 PM,05/14/2019,Amazon
234,11.14,"Toxic Avenger, The",Comedy|Horror,7:45 PM,10/31/2019,FbAds-in
478,12.17,"Bug's Life, A",Adventure|Animation|Children|Comedy,8:36 PM,09/13/2019,FbAds-fb
90,12.65,2012: Supernova,Action|Sci-Fi,4:11 PM,06/09/2019,FbAds-in
836,7.62,Days of Wine and Roses,Drama,1:04 PM,07/10/2019,Amazon
672,4.6,"Enforcer, The",Crime,5:06 PM,08/04/2019,Amazon
212,14.66,"Animatrix, The",Action|Animation|Drama|Sci-Fi,2:43 PM,12/12/2019,Amazon
584,4.22,Castles in the Sky,Drama,8:28 AM,11/05/2019,FbAds-in
286,8.98,Five Days One Summer,Drama,3:32 PM,06/01/2019,FbAds-in
682,9.14,Any Given Sunday,Drama,12:19 PM,12/23/2019,FbAds-in
268,12.3,Terumae romae (Thermae Romae),Comedy|Sci-Fi,3:28 AM,07/09/2019,Amazon
724,5.83,Newsies,Children|Musical,7:07 AM,04/28/2019,Amazon
419,14.78,Captain Mike Across America (Slacker Uprising),Documentary,3:55 PM,05/07/2019,TwAds
155,8.7,"Shoot First, Die Later",Action|Crime,7:50 PM,04/04/2019,TwAds
304,4.24,Hotel,Drama,1:35 AM,09/20/2019,TwAds
968,3.71,Design for Scandal,Comedy|Romance,7:40 PM,08/12/2019,GAds
145,10.55,That's The Way I Like It (a.k.a. Forever Fever),Comedy|Drama|Romance,9:22 AM,01/09/2019,FbAds-in
399,12.69,"Skeleton Twins, The",Drama,5:04 AM,07/18/2019,FbAds-in
227,3.6,I Accuse,Drama|Horror|Sci-Fi|War,9:51 AM,09/22/2019,FbAds-fb
706,10.16,Buddy Buddy,Comedy,9:37 PM,12/04/2019,GAds
707,12.22,Meu Passado Me Condena: O Filme,Comedy|Romance,12:18 PM,02/23/2019,TwAds
458,5.48,"Jails, Hospitals & Hip-Hop",Comedy|Documentary|Drama,7:16 AM,01/17/2019,Amazon
339,7.15,"Redes (Fishermen's Nets) (Wave, The)",Drama,12:29 PM,10/07/2019,FbAds-fb
80,1.05,Buena Vista Social Club,Documentary|Musical,6:11 PM,01/31/2019,FbAds-fb
111,10.68,Norma Rae,Drama,1:23 AM,01/09/2019,FbAds-fb
356,10.58,Werner - Gekotzt wird später,Animation|Comedy,2:41 AM,07/05/2019,FbAds-fb
766,14.04,Phone (Pon),Drama|Horror|Mystery|Sci-Fi|Thriller,1:26 PM,02/06/2019,GAds
887,11.07,Cherry Crush,Drama|Thriller,1:07 PM,06/29/2019,Amazon
115,12.01,Rent,Drama|Musical|Romance,9:31 AM,08/25/2019,GAds
596,3.86,Faces of Death 5,Documentary|Horror,2:13 AM,03/07/2019,GAds
661,7.57,"300 Spartans, The",Adventure|Drama|War,11:52 AM,10/19/2019,TwAds
408,1.47,Vincent: A Life in Color,Documentary,4:53 AM,02/24/2019,FbAds-in
995,1.94,To Be King (Koning van Katoren),Adventure,10:52 AM,05/08/2019,TwAds
902,2.8,"Education of Mohammad Hussein, The",Documentary,11:44 AM,09/02/2019,TwAds
717,2.04,Easy Money 2 (Snabba cash II),Action|Crime|Drama,8:47 PM,03/23/2019,TwAds
190,5.34,Three Brothers (Tre fratelli),Drama,7:29 PM,12/26/2019,FbAds-in
299,14.67,Curse of Chucky (Child's Play 6),Horror|Thriller,7:40 PM,11/02/2019,Amazon
778,10.65,Mikey and Nicky,Drama,11:00 AM,07/30/2019,FbAds-fb
886,10.21,"Cocoanuts, The",Comedy|Musical,4:53 PM,05/16/2019,Amazon
759,3.89,Dead Again,Mystery|Romance|Thriller,12:32 PM,10/03/2019,FbAds-fb
758,11.61,Return of the Secaucus 7,Drama,2:26 PM,02/25/2019,FbAds-in
419,2.94,Army Brats (Schatjes!),Children|Comedy,5:08 AM,10/21/2019,GAds
158,11.79,George Carlin: Life Is Worth Losing,Comedy,3:52 PM,04/09/2019,FbAds-in
844,10.46,Lightspeed,Action|Fantasy|Sci-Fi,7:25 PM,06/13/2019,TwAds
373,8.0,"Last Ferry, The (Ostatni prom)",Drama,1:57 AM,12/14/2019,Amazon
70,4.43,One of Our Aircraft Is Missing,Action|Drama|War,3:41 PM,04/25/2019,Amazon
196,13.05,Brannigan,Action,3:08 AM,06/03/2019,FbAds-fb
115,8.83,Rock School,Documentary,4:49 AM,02/08/2019,GAds
750,3.62,Repo! The Genetic Opera,Fantasy|Horror|Musical,7:03 PM,09/30/2019,TwAds
52,8.64,Pokémon the Movie: Black - Victini and Reshiram,Animation,9:57 PM,11/14/2019,FbAds-in
200,4.74,Game of Werewolves,Comedy|Horror,12:25 PM,03/03/2019,Amazon
565,13.26,Stonehearst Asylum,Thriller,5:35 AM,02/01/2019,FbAds-in
484,4.99,"Devil and Daniel Johnston, The",Documentary,4:22 PM,06/03/2019,TwAds
363,8.16,In the Name of the King: A Dungeon Siege Tale,Action|Adventure|Fantasy,3:51 PM,03/26/2019,FbAds-in
4,11.03,"Drowning Pool, The",Mystery|Thriller,4:28 PM,07/19/2019,Amazon
517,4.68,John Q,Crime|Drama|Thriller,5:48 AM,08/08/2019,FbAds-in
499,5.07,Black Girl (La noire de...),Drama,9:43 AM,09/10/2019,Amazon
224,3.56,"Bunch Of Amateurs, A",Comedy,2:42 AM,05/28/2019,GAds
465,3.98,Black Lightning (Chernaya Molniya),Action|Adventure|Sci-Fi,6:07 AM,05/18/2019,Amazon
296,2.02,Jakob the Liar,Drama,8:11 AM,05/10/2019,Amazon
968,1.7,My Mother (Ma mère),Drama,12:39 PM,07/31/2019,FbAds-in
807,9.76,Dune,Drama|Fantasy|Sci-Fi,8:36 AM,06/13/2019,GAds
851,1.29,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1:50 AM,06/01/2019,FbAds-fb
472,8.86,Went the Day Well?,Thriller|War,7:31 PM,03/10/2019,GAds
255,7.58,Artifact,Documentary,12:13 PM,11/11/2019,FbAds-in
641,4.3,Frogs,Drama|Horror|Mystery|Thriller,5:33 AM,09/25/2019,TwAds
107,5.2,"Fantastic Four, The",Action|Adventure|Fantasy|Sci-Fi,1:18 PM,02/18/2019,TwAds
915,6.59,"Man Who Would Be King, The",Adventure|Drama,2:49 AM,06/14/2019,GAds
489,5.92,"Girl, Interrupted",Drama,10:00 PM,08/22/2019,TwAds
73,5.72,Immensee,Drama,7:28 AM,11/21/2019,GAds
408,8.03,Tomie: Unlimited,Horror,9:19 AM,10/09/2019,Amazon
956,8.35,Four Nights of a Dreamer (Quatre nuits d'un rêveur),Drama|Romance,1:10 PM,06/06/2019,GAds
632,2.12,Stuck ,Documentary,2:55 PM,03/30/2019,Amazon
773,9.69,Bela Kiss: Prologue,Horror|Mystery|Thriller,8:31 PM,05/21/2019,GAds
302,4.38,"Apostle, The",Drama,5:27 PM,09/12/2019,FbAds-fb
613,5.24,"Children of Glory (Szabadság, szerelem)",Drama|Romance|War,11:05 AM,08/02/2019,Amazon
8,9.47,"Ranma ½: Big Trouble in Nekonron, China (Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen)",Animation|Comedy,8:37 AM,08/17/2019,FbAds-in
260,11.72,"Love, Rosie",Comedy|Romance,7:20 AM,04/07/2019,TwAds
382,1.77,Madame Bovary,Drama|Romance,1:13 PM,12/29/2019,FbAds-fb
177,6.64,Full Tilt Boogie,Documentary,7:12 AM,09/16/2019,FbAds-in
934,10.95,Wilson,Drama,2:15 AM,06/29/2019,FbAds-in
94,4.01,"Maltese Falcon, The (a.k.a. Dangerous Female)",Mystery,4:00 PM,06/01/2019,Amazon
389,11.8,Adam's Apples (Adams æbler),Comedy|Drama,11:38 AM,06/24/2019,Amazon
344,3.83,Scanners III: The Takeover (Scanner Force),Action|Horror|Sci-Fi,4:23 PM,02/19/2019,Amazon
83,13.14,The Hanoi Hilton,Drama|War,4:09 PM,11/03/2019,TwAds
628,4.31,ABC Africa,Documentary,3:58 PM,09/29/2019,FbAds-fb
941,1.68,Save Me,Drama,2:39 PM,10/17/2019,FbAds-fb
980,14.66,Return to Lonesome Dove,Drama|Western,11:19 PM,06/05/2019,GAds
394,4.6,Straw Dogs,Drama|Thriller,7:00 AM,03/20/2019,TwAds
851,12.83,Belle Starr,Western,4:39 AM,09/27/2019,GAds
456,4.22,Strategic Air Command,Action|Drama,5:01 PM,05/24/2019,FbAds-fb
575,8.85,Fist of the North Star,Action|Thriller,6:26 AM,08/19/2019,GAds
414,11.1,Dragon Ball Z: Battle of Gods,Action|Animation|Fantasy|IMAX,5:27 PM,10/21/2019,FbAds-fb
610,11.82,Lewis Black: Stark Raving Black,Comedy,4:45 AM,06/03/2019,FbAds-fb
90,14.06,Stuff and Dough (Marfa si banii),Drama,11:18 PM,12/14/2019,Amazon
673,7.34,5 Days of War,Action|Drama|War,2:38 AM,05/22/2019,FbAds-fb
387,11.23,"Battle of the Sexes, The",Comedy,12:26 PM,11/18/2019,GAds
634,10.42,Big Miracle,Drama|Romance,9:17 AM,10/16/2019,GAds
311,10.43,"Normal Heart, The",Drama,3:52 AM,07/16/2019,FbAds-in
756,1.02,Midway,Drama|War,9:01 AM,08/08/2019,FbAds-in
485,1.34,Kisses (Kuchizuke),Drama|Romance,5:43 AM,04/29/2019,TwAds
408,11.61,City for Conquest,Drama,6:09 PM,10/26/2019,GAds
571,7.08,Dickie Roberts: Former Child Star,Comedy,5:32 AM,08/06/2019,TwAds
704,1.96,Red Sorghum (Hong gao liang),Drama|War,12:39 PM,10/08/2019,TwAds
834,1.59,Trance,Crime|Thriller,7:43 AM,11/11/2019,GAds
907,11.28,San Antonio,Western,10:24 PM,02/22/2019,FbAds-fb
258,2.01,"Godson, The",Comedy|Crime,8:44 PM,09/08/2019,Amazon
46,9.09,"New Jean-Claude, The (Le nouveau Jean-Claude)",Comedy|Romance,6:53 AM,01/13/2019,FbAds-in
955,2.94,"Brandon Teena Story, The",Documentary,7:18 PM,04/01/2019,FbAds-in
124,3.89,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",Action|Adventure|Western,12:13 PM,12/03/2019,TwAds
898,14.92,Two Ninas,Comedy|Romance,4:37 PM,02/20/2019,FbAds-in
409,12.91,Wild About Harry,Comedy|Drama|Romance,12:57 PM,04/27/2019,GAds
936,10.95,"Land Girls, The",Drama|War,8:30 AM,10/02/2019,GAds
869,3.67,Never Forever,Drama|Romance,4:07 PM,04/23/2019,Amazon
744,14.19,American Pastime,Drama|Romance,3:33 AM,07/29/2019,Amazon
50,13.8,Godzilla vs. Gigan (Chikyû kogeki meirei: Gojira tai Gaigan),Action|Adventure|Horror,9:34 AM,04/22/2019,FbAds-in
223,11.62,Bolt,Action|Adventure|Animation|Children|Comedy,9:42 PM,11/21/2019,GAds
665,9.77,"Glass House, The",Thriller,8:28 AM,08/11/2019,FbAds-in
106,6.68,"Wake in Providence, A",Comedy,6:09 PM,10/10/2019,FbAds-fb
706,7.65,Strange Bedfellows,Comedy,5:03 AM,04/03/2019,TwAds
26,13.68,Ladies in Lavender,Comedy|Drama|Romance,8:44 AM,05/12/2019,GAds
518,13.48,Will It Snow For Christmas? (Y'aura-t-il de la neige à Noël?),Drama,1:48 PM,12/14/2019,FbAds-fb
299,1.77,Cats & Dogs,Children|Comedy,1:33 AM,10/14/2019,GAds
807,3.59,Stuart Saves His Family,Comedy,3:49 AM,06/16/2019,TwAds
775,9.67,Trouble in Mind,Crime|Drama,12:55 AM,04/09/2019,GAds
932,14.75,Young Doctors in Love,Comedy,12:44 AM,07/07/2019,Amazon
594,6.99,War Stories,Documentary,5:44 PM,06/26/2019,Amazon
978,3.74,"Millions Game, The (Das Millionenspiel)",Action|Drama|Sci-Fi|Thriller,10:13 AM,05/18/2019,Amazon
237,14.73,Two Brothers (Deux frères),Adventure|Children|Drama,10:24 PM,10/27/2019,GAds
163,1.1,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000),Comedy,1:10 PM,07/26/2019,Amazon
679,5.0,¡Three Amigos!,Comedy|Western,12:37 AM,03/14/2019,FbAds-fb
796,14.33,Kenny,Comedy,1:38 PM,11/20/2019,FbAds-fb
345,13.27,Wild Oranges,Drama|Romance,2:11 PM,03/30/2019,GAds
372,7.18,Such Hawks Such Hounds,Documentary,7:20 AM,07/28/2019,TwAds
690,6.51,Stagecoach,Action|Drama|Romance|Western,6:12 AM,10/10/2019,FbAds-fb
441,2.48,Demolition Man,Action|Adventure|Sci-Fi,4:06 PM,08/20/2019,GAds
929,12.7,Hudson Hawk,Action|Adventure|Comedy,9:29 PM,06/04/2019,Amazon
347,4.13,Fled,Action|Adventure,12:49 AM,11/09/2019,FbAds-fb
305,7.52,Woyzeck,Drama,7:10 AM,10/04/2019,FbAds-fb
47,1.14,Crashing,Drama,3:07 PM,06/07/2019,FbAds-fb
196,7.99,Lady Death,Action|Animation|Horror,2:12 AM,04/21/2019,Amazon
239,7.63,Class of Nuke 'Em High,Comedy|Horror,2:54 AM,09/09/2019,GAds
34,10.38,97 Percent True,Documentary,5:40 PM,06/08/2019,Amazon
399,8.91,Samsara,Adventure|Drama|Romance,1:46 AM,07/03/2019,FbAds-fb
781,2.24,Staten Island,Crime|Drama,4:32 PM,04/15/2019,FbAds-in
497,10.31,Somm,Documentary,9:56 AM,07/26/2019,TwAds
508,6.86,Cocaine Cowboys II: Hustlin' With the Godmother,Crime|Documentary,1:32 PM,05/03/2019,FbAds-in
693,7.94,What About Dick?,Comedy,8:33 PM,10/19/2019,FbAds-fb
517,2.02,Off Beat,Drama|Romance,9:57 PM,07/17/2019,GAds
743,8.98,"Last Days of Pompeii, The",Adventure|Drama,5:31 PM,03/05/2019,GAds
229,12.45,"Countess, The",Drama|Thriller,4:58 AM,08/01/2019,FbAds-in
365,1.91,Here and Elsewhere,Documentary,9:18 PM,06/11/2019,FbAds-fb
880,10.04,"Man with One Red Shoe, The",Comedy|Thriller,4:40 PM,12/20/2019,FbAds-fb
953,12.68,"Cage aux Folles, La",Comedy,10:16 AM,04/11/2019,GAds
379,6.94,Love Crazy,Comedy,5:36 PM,09/29/2019,FbAds-fb
968,9.43,High School Hellcats,Crime|Drama,5:51 PM,01/06/2019,TwAds
577,13.07,Flannel Pajamas,Romance,7:05 PM,10/10/2019,GAds
828,14.28,Violet Tendencies,Comedy|Drama|Romance,1:15 AM,03/13/2019,TwAds
823,12.01,The Stanford Prison Experiment,Drama|Thriller,10:52 PM,03/23/2019,FbAds-fb
757,7.97,My Night At Maud's (Ma Nuit Chez Maud),Comedy|Drama|Romance,5:02 AM,06/29/2019,TwAds
53,5.21,"Tree of Wooden Clogs, The (L'albero degli zoccoli)",Drama,9:10 PM,05/20/2019,TwAds
453,1.4,Gallipoli,Drama|War,9:25 AM,08/20/2019,FbAds-fb
212,8.15,Cowboy Bebop,Action|Adventure|Animation|Crime|Sci-Fi,9:07 AM,05/13/2019,GAds
653,10.39,True Story,Drama|Mystery|Thriller,10:08 PM,11/09/2019,FbAds-fb
155,10.79,Talaash,Crime|Drama|Mystery,7:45 PM,05/10/2019,Amazon
621,4.54,Dead Fury,Action|Animation|Comedy|Horror,12:18 PM,09/11/2019,GAds
537,10.91,Laila,Drama|Romance,12:17 AM,03/07/2019,FbAds-in
753,13.46,The Dark Matter of Love,Documentary,9:42 PM,09/10/2019,FbAds-fb
332,5.99,Frogs for Snakes,Comedy|Film-Noir|Thriller,7:21 PM,01/08/2019,Amazon
732,7.45,Saturday Night Fever,Comedy|Drama|Romance,12:30 PM,12/23/2019,Amazon
669,7.19,I'll Be Seeing You,Drama,7:19 AM,04/16/2019,FbAds-fb
512,11.96,Shakespeare's Globe: Henry V,Drama,9:25 PM,01/05/2019,FbAds-fb
873,5.26,Christopher Columbus: The Discovery,Adventure,7:11 PM,04/06/2019,TwAds
933,3.88,Antoine and Colette (Antoine et Colette),Comedy|Drama,1:26 AM,12/13/2019,FbAds-in
558,12.59,"Mind Reader, The",Drama|Romance,3:04 AM,01/09/2019,TwAds
260,12.49,Gigante,Comedy|Drama,5:25 PM,01/07/2019,GAds
807,12.82,Tin Toy,Animation|Children,10:49 AM,10/29/2019,TwAds
279,4.33,James Dean Remembered,Documentary,3:16 AM,06/13/2019,TwAds
850,13.87,A.I. Artificial Intelligence,Adventure|Drama|Sci-Fi,12:47 AM,05/29/2019,TwAds
104,6.19,Parade,Children|Comedy,4:44 AM,02/10/2019,FbAds-in
566,7.85,"Green Slime, The",Drama|Horror|Sci-Fi,6:27 PM,09/28/2019,GAds
188,4.99,"Invisible Woman, The",Comedy|Romance|Sci-Fi,9:29 AM,11/23/2019,Amazon
262,9.23,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Documentary,11:51 AM,01/15/2019,TwAds
405,5.17,I Shot Andy Warhol,Drama,11:35 AM,08/05/2019,GAds
296,10.69,"Scarlet Letter, The (Der scharlachrote Buchstabe)",Drama,3:28 PM,11/08/2019,FbAds-fb
478,7.6,Mystics in Bali (Leák),Fantasy|Horror|Thriller,6:21 PM,05/21/2019,FbAds-in
637,1.67,Midnight Run,Action|Comedy|Crime|Thriller,3:13 PM,08/18/2019,Amazon
435,10.04,Garden State,Comedy|Drama|Romance,10:15 PM,11/27/2019,Amazon
445,4.21,Pump Up the Volume,Comedy|Drama,5:49 AM,03/19/2019,Amazon
45,4.83,Tokyo Sonata,Drama,8:08 AM,05/28/2019,GAds
315,6.47,Hanging Up,Comedy|Drama,12:38 PM,11/25/2019,TwAds
446,6.29,Cats,Musical,7:16 PM,05/27/2019,TwAds
4,8.88,Blazing Guns,Adventure|Western,2:36 AM,04/02/2019,TwAds
839,12.16,Sky Murder,Action|Adventure|Crime|Mystery|Thriller,4:49 AM,09/24/2019,TwAds
987,14.34,Chisum,Western,8:34 PM,04/27/2019,GAds
460,9.61,Runaway Jury,Drama|Thriller,12:31 AM,03/10/2019,TwAds
237,4.43,Arthur Newman,Comedy|Drama,1:37 PM,06/02/2019,FbAds-fb
429,10.52,"Oh, God! Book II",Comedy,7:16 AM,10/30/2019,FbAds-in
588,12.61,Human Failure (Menschliches Versagen),Documentary,8:46 AM,01/15/2019,Amazon
334,14.46,Heavy Metal in Baghdad,Documentary|Musical|War,6:39 PM,06/26/2019,FbAds-fb
970,7.79,Times Square,Drama,5:47 PM,08/21/2019,Amazon
851,13.79,The Visitor,Horror|Sci-Fi,3:12 AM,09/24/2019,Amazon
143,13.09,Godzilla: Final Wars (Gojira: Fainaru uôzu),Action|Adventure|Fantasy|Sci-Fi,10:05 AM,12/30/2019,TwAds
254,14.73,Something Ventured,Documentary,3:54 PM,02/02/2019,Amazon
215,2.16,Drunken Tai Chi (Siu taai gik),Action|Comedy,11:43 AM,01/09/2019,Amazon
609,14.81,Inside Llewyn Davis,Drama,7:10 PM,10/15/2019,FbAds-fb
129,11.78,Santa's Pocket Watch,(no genres listed),9:28 AM,02/15/2019,FbAds-fb
877,8.19,Wonderland,Comedy|Documentary,8:48 PM,09/19/2019,FbAds-in
757,12.69,"Weather Underground, The",Documentary,11:00 AM,12/17/2019,FbAds-in
789,4.46,Emma,Comedy|Drama|Romance,2:00 AM,11/27/2019,TwAds
934,3.66,Kingpin,Comedy,5:16 AM,10/16/2019,TwAds
917,3.54,Tomorrow We Move (Demain on déménage),Comedy,5:09 AM,02/27/2019,TwAds
255,14.53,Flow: For Love of Water,Documentary,2:37 PM,10/25/2019,FbAds-fb
688,4.68,C.R.A.Z.Y.,Drama,10:58 PM,02/14/2019,GAds
483,11.21,Frankie Starlight,Drama|Romance,2:11 PM,09/13/2019,TwAds
576,7.29,"Life is a Bed of Roses (Vie est un roman, La)",Fantasy|Musical,11:51 AM,02/09/2019,TwAds
726,3.87,Suicide Club,Adventure|Comedy|Drama,10:55 PM,01/14/2019,GAds
364,9.24,So Much So Fast,Documentary,5:03 AM,12/02/2019,GAds
652,7.94,Ploy,Drama,9:26 AM,12/22/2019,Amazon
180,3.44,Tormento,Drama,10:40 PM,06/14/2019,TwAds
208,1.3,Seven Girlfriends,Comedy|Romance,6:39 AM,11/17/2019,Amazon
205,2.07,Sullivan's Travels,Adventure|Comedy|Romance,3:02 AM,10/05/2019,GAds
878,9.15,"Smell of Camphor, Fragrance of Jasmine (Booye kafoor, atre yas)",Drama,9:39 AM,09/13/2019,Amazon
493,13.02,My Love Has Been Burning (Waga koi wa moenu),Drama,9:52 PM,03/22/2019,GAds
149,7.63,Razorback,Horror|Thriller,4:56 PM,02/14/2019,GAds
231,4.47,"Open Road, The",Comedy|Drama,7:53 AM,06/02/2019,FbAds-fb
719,6.93,I Now Pronounce You Chuck and Larry,Comedy|Romance,6:26 PM,05/13/2019,TwAds
530,11.78,Snakes and Earrings (Hebi ni piasu),Drama|Thriller,4:57 AM,09/20/2019,GAds
934,14.19,Lionheart,Action,5:45 AM,08/24/2019,FbAds-in
551,6.63,"ChubbChubbs!, The",Animation|Comedy|Sci-Fi,8:50 AM,10/29/2019,FbAds-fb
181,1.14,Amityville II: The Possession,Horror,6:30 AM,11/10/2019,FbAds-in
791,9.1,Suzanne's Career (La carrière de Suzanne),Romance,6:27 PM,09/13/2019,Amazon
791,12.73,Attack on the Iron Coast,Action|Drama|War,2:15 PM,03/24/2019,GAds
526,12.03,King of Devil's Island (Kongen av Bastøy) ,Action|Drama,8:25 AM,07/02/2019,FbAds-fb
941,7.21,Who's That Knocking at My Door?,Drama,2:01 PM,02/24/2019,FbAds-in
429,13.67,"Plough and the Stars, The",Drama,4:57 PM,02/25/2019,Amazon
632,14.53,Zero Dark Thirty,Action|Drama|Thriller,12:49 PM,10/30/2019,GAds
285,4.78,"Autumn Heart, The",Drama,1:58 PM,11/18/2019,Amazon
223,3.88,Indiana Jones and the Kingdom of the Crystal Skull,Action|Adventure|Comedy|Sci-Fi,6:09 PM,12/09/2019,GAds
470,6.37,Looking for Hortense (Cherchez Hortense) ,Drama,3:48 PM,06/16/2019,FbAds-fb
306,8.53,Bride Flight,Drama,12:28 PM,01/07/2019,FbAds-fb
732,7.6,Emerald Cowboy,Documentary|Drama,1:13 AM,12/01/2019,FbAds-in
870,13.26,"Regular Lovers (Amants réguliers, Les)",Drama,1:01 PM,05/02/2019,Amazon
